"screenName" "isTroll" "created" "text" "isRetweet" "favoriteCount" "retweetCount" "name" "protected" "listedCount" "followersCount" "location" "favoritesCount" "friendsCount" "verified" "description"
"taylor_swift71" "RaizzaOsea" NA 1425691596 "RT @carasdaily: September 27: Cara Delevingne, Taylor Swift, Suki Waterhouse, Lorde and more having dinner in NYC. https://t.co/t50qRfSsGT" TRUE 0 175 "cara" FALSE 4 1097 "k" 8305 988 FALSE ""
"taylor_swift72" "RadioJinWest" NA 1353958612 "Taylor Swift  Red https://t.co/CB7fsraPHe" FALSE 0 0 "RadioOfficialJinWest" FALSE 26 2358 "France" 279 2344 FALSE "Official Twitter Radio Official Jin West come listen to the Best Country Music ! Based on Paris    YOU FOLLOW ! I FOLLOW !!!!  Listen here: http://t.co/7Zih6UDB"
"taylor_swift73" "0000000JJJJJJJ" NA 1370151449 "@goodygrace is it taylor swift?" FALSE 0 0 "‚ö°Ô∏èJRM Ì†ºÌæÉ" FALSE 9 466 "nirvana" 9016 738 FALSE "‚Ü† im one of the biggest assholes you'll ever meet, don't follow me"
"taylor_swift74" "NajaisTaylor" NA 1458583345 "RT @aMILLIonar: Taylor Swift kicking off the super bowl and Lady Gaga is singing the half time show. Hello 2017 I'm ready https://t.co/ztvx‚Ä¶" TRUE 0 2777 "Rt na Bio pls" FALSE 0 614 "" 970 409 FALSE "Querido di√°rio olha na boa to quase desistindo..."
"taylor_swift75" "Damaris43395571" NA 1475024006 "@HermanasCoders5 Taylor Swift Blank Space" FALSE 2 0 "Damaris Villalpando‚ù§" FALSE 0 240 "Nuevo Le√≥n, M√©xico" 707 1055 FALSE "AMO A @CD9Ì†ΩÌ∏ç Te Amo @soyalonsovillal Eres Lo Mejor Que Me Ha Pasado en la Vida"
"taylor_swift76" "micamorbat" NA 1398249307 "RT @CGBPosts: Taylor Swift: *abandons country music*
Lady Gaga: https://t.co/6GpCaWOYlM" TRUE 0 2216 "MICA" FALSE 11 3347 "S√£o Paulo, Brasil" 2605 818 FALSE ""
"taylor_swift77" "TommoYStyles" NA 1362612020 "RT @tayIorscurIs: Kanye West was exposed even when Taylor Swift didn't do anything. Karma is real. #KanyeWestExposedParty https://t.co/sM6h‚Ä¶" TRUE 0 827 "//" FALSE 8 4093 "" 16663 2272 FALSE "1989.
Always in my heart @Harry_Styles. Yours sincerely Louis | Shawn, Tay, 1D."
"taylor_swift78" "Pequenina46" FALSE 1452014799 "RT @cyrusfobica: 32- Taylor Swift. https://t.co/niwvkUGhsL" TRUE 0 318 "AMANDA LAHEY" FALSE 4 2688 "Beacon Hills" 28996 3236 FALSE "Com o Corinthians onde e como ele estiver, meu primeiro e √∫ltimo amor. ‚ù§Ô∏è‚öΩÔ∏è 013. ‚ö†Ô∏è"
"taylor_swift79" "beTAYtastic" NA 1369502097 "RT @flavlesswift: So, Taylor Swift and Swifties were right the whole time? What a surprise #KanyeWestExposedParty https://t.co/80b5HrkoDs" TRUE 0 469 "luv tswift" FALSE 11 10338 "" 2778 9901 FALSE "‚àû¬π¬≥ swiftie since '07 @taylorswift13. RED: 06.15.2013. // 1989: 08.17.2015. // 10.02.2015. // 10.03.2015. // never forget the essence of your spark"
"taylor_swift80" "IZuboff" NA 1430600470 "Taylor Swift 
„ÄéWildest Dreams„Äè

#MVËß£Á¶Å
#„Åì„ÅÆÊõ≤„É§„Éê„ÅÑ„Å®ÊÄù„ÅÜ‰∫∫RT https://t.co/UCf7tsjgE8" FALSE 1 0 "„Åì„ÅÜ„Åø" FALSE 0 44 "" 0 174 FALSE "„Ç¢„Éã„É° „Ç®„É≥„Çø„É° Â£∞ÂÑ™ L'Arc„Äúen„ÄúCiel VAMPS"
"taylor_swift81" "betteryoutreat" NA 1330088882 "RT @STYLESCONFUSA: 17 - taylor swift https://t.co/7cqfQkgYJ5" TRUE 0 1434 "‚òîÔ∏è" FALSE 1 1360 "Miami, FL" 3886 1259 FALSE "people change people."
"taylor_swift82" "MusicLoverWrld" NA 1452621258 "Is Taylor Swift Dropping a Surprise New Album? 6 Things She Must Address https://t.co/UTHffcyZPm https://t.co/P18lzmZRBh" FALSE 0 0 "Music World" FALSE 48 4824 "" 27 4780 FALSE "All the singer news you ever wanted, in one profile only!"
"taylor_swift83" "17LIAMAR" NA 1375233333 "RT @swiftsshorthair: demi: i'm all about women empowerment !!!

also demi: um honestly taylor swift and her squad DO NOT have a normal body" TRUE 0 582 "mar." FALSE 31 13093 "Mexico" 557 5807 FALSE "i'm tired of looking at myself
in my rear view;  Niall/4"
"taylor_swift84" "eccentric_ang" NA 1351307195 "I love Taylor swift" FALSE 1 0 "Angie dunlap ‚ò∫Ô∏è" FALSE 1 360 "Branchburg, NJ" 4344 298 FALSE "God over everything ‚ù§Ô∏è and cruelty isn't cute"
"taylor_swift85" "17LIAMAR" NA 1375233333 "RT @thekingjimin: Taylor Swift: breathes 
Demi Lovato: stop promoting an unhealthy image! Your body isn't normal! Stop pretending your a fe‚Ä¶" TRUE 0 2483 "mar." FALSE 31 13093 "Mexico" 557 5807 FALSE "i'm tired of looking at myself
in my rear view;  Niall/4"
"taylor_swift86" "tarthslayer" NA 1288991986 "RT @CGBPosts: Taylor Swift: *abandons country music*
Lady Gaga: https://t.co/6GpCaWOYlM" TRUE 0 2216 "jess ‚ú®" FALSE 111 722 "trapped in toyland" 6520 422 FALSE "a kingdom or this...?"
"taylor_swift87" "BMJLW" NA 1241050197 "RT @Angel_Fraire1: When you see Taylor swift fans trying to expose Kayne, but failing miserably #KanyeWestExposedParty https://t.co/IEatJCd‚Ä¶" TRUE 0 1782 "Gigi" FALSE 5 610 "Manhattan, New York" 5956 633 FALSE "#Pisces has a gift for seeing through your bullshit so dont even try."
"taylor_swift88" "17LIAMAR" NA 1375233333 "RT @TheFactsOfShade: Taylor Swift's latest album, '1989', outsells Demi Lovato's entire discography. https://t.co/9W1Py3NfYx" TRUE 0 1007 "mar." FALSE 31 13093 "Mexico" 557 5807 FALSE "i'm tired of looking at myself
in my rear view;  Niall/4"
"taylor_swift89" "IAlexgs_" NA 1274905881 "RT @CGBPosts: Taylor Swift: *abandons country music*
Lady Gaga: https://t.co/6GpCaWOYlM" TRUE 0 2216 "Spring Breaker" FALSE 6 1016 "Villahermosa, tabasco. " 10774 994 FALSE "‚ö°"
"taylor_swift90" "Dees_Nuts69" NA 1360697360 "RT @BlakeDontCrack: RT if you don't want Taylor Swift to perform at the Super Bowl. https://t.co/xPhNVTUGvJ" TRUE 0 17116 "Darweezzy" FALSE 3 502 "408 " 6053 344 FALSE "@bosssjojo is my princess"
"barack_obama1" "JChaunte" NA 1346533319 "RT @theonlyadult: Barack Obama turned the GOP into nothing more than a lunatic cult, and all he had to do was to be black." TRUE 0 5615 "J. Chaunte" FALSE 45 819 "Florida" 11255 1375 FALSE "F.A.I.T.H (Forsaking all I Trust Him). I am in love with life because of Jesus. Forward - Team Obama/Biden.  2016 Team Clinton/Kaine   I am with her"
"barack_obama2" "gtboard" NA 1247093067 "repost via @divvypic from marines
President Barack Obama awards Sgt. Dakota Meyer the Medal of‚Ä¶ https://t.co/QeSRoSXtes" FALSE 0 0 "gtboard" FALSE 67 889 "Sweden" 5 274 FALSE "gtboard. com Official Twitter Account by Gustav"
"barack_obama3" "Meatweazel" NA 1359334311 "RT @AriFleischer: Oh how I wish Charles Krauthammer would run for President:  The stillborn legacy of Barack Obama https://t.co/UO2aS6Bybm" TRUE 0 109 "Meatweazel" FALSE 1 18 "" 13 47 FALSE ""
"barack_obama4" "ikoo1" NA 1237295273 "Probably seen by right wing conspiracy theorists as an intentional ploy to humanize their demonic enemy. #Obama https://t.co/QtaDxabNlE" FALSE 0 0 "Ira Kutis" FALSE 8 730 "" 1031 603 FALSE "Cranky Boomer At Odds With The 21st Century. Proud Curmudgeon!"
"barack_obama5" "pookiener" NA 1277943902 "RT @WendyMolyneux: \"In the unlikely story of America, there has never been anything false about hope.\" -Barack Obama

\"Grab them by the pus‚Ä¶" TRUE 0 89 "Cherlene Nerland" FALSE 58 245 "" 13982 264 FALSE "Wife & mommy. Wanna-be media gadfly. Wine lover. Dog lover. Gun hater."
"barack_obama6" "elmerwildman" NA 1474405549 "@HillaryClinton Hillary Clinton caught talking dirty to Barack Obama. This is disgusting. WE don't need Hillary in‚Ä¶ https://t.co/WBhb8LBPkt" FALSE 0 0 "Pennsylvania" FALSE 0 38 "Pennsylvania, USA" 1856 85 FALSE "pennsylvania"
"barack_obama7" "lowlightbeam" NA 1443467943 "RT @bosnianglilly: 2. Barack Obama: king of wokeness, swagger &amp; droning with a smile https://t.co/ddbPdiyYjE" TRUE 0 99 "yasmin" FALSE 1 113 "" 1658 148 FALSE "@kanyewest: fuck any game company that puts in-app purchases on kids games"
"barack_obama8" "DykeVanTom" NA 1343788688 "Barack Obama's mother's side had 2 slaveowners

https://t.co/XUdbTa4P4d https://t.co/j9quAhOxvi" FALSE 1 0 "Tom Van Dyke" FALSE 30 939 "LA LA LAND" 9862 897 FALSE "Philly boy, businessperson, musician‚Äîeditor, https://t.co/jxHZehjfP0; anti-anti-Trump; love religious liberty, #LAClippers"
"barack_obama9" "Chilon_Sparta" NA 1473641934 "@JaredWyand Must Read Podesta Email #539 from Barack Obama.... Wow" FALSE 4 6 "Ann Gives a Hoot" FALSE 7 75 "California, USA" 3067 93 FALSE "If you paint naked, none of your clothes get ruined."
"barack_obama10" "CoFemale" NA 1335291310 "Here is another gem https://t.co/9Mf1IdaC8m and Hillary Clinton and Barack Obama wants to bring this shit here." FALSE 2 3 "Redneck Grandma" FALSE 166 5073 "Conservative Colorado" 7799 3068 FALSE "Opinionated Conservative Christian w/ attitude. Scorpio. Take Back America = No Socialist. Occasional swearing like sailors and will offend people. Not PC."
"barack_obama11" "lucentsoul" NA 1430845115 "Of course not!  Reminder: \"Don't boo. Vote!\" President Barack Obama https://t.co/y5z4qn8sl8" FALSE 0 0 "AliciAah..." FALSE 7 209 "" 14566 215 FALSE ""
"barack_obama12" "Bigdaddy1040" NA 1422849994 "this is all left-wing BS you know we may end up having a Civil War sooner than later, and I would blame it all on B‚Ä¶ https://t.co/kaEuE2SgNE" FALSE 0 0 "MOOSE DADDY" FALSE 12 302 "" 1060 521 FALSE "COMSERVATIVE VIEW WITH COMMON SENSE. RETIRED CNC MACHINIST. LOVE THE #NRA. LOVE FISHING."
"barack_obama13" "Cosmopolitka" NA 1242858929 "POLL: Obama VS Putin- Which One Is A Better President? Happy Birthday, Mr.President! :-) https://t.co/HrwasEc55J #poll via @opinionstage" FALSE 0 1 "Elena Plotnikova" FALSE 122 1156 "Breda, The Netherlands" 13796 2023 FALSE "True Cosmopolitan is a branded Global Guru: Russian from Donetsk (used 2b Ukraine), living in The Netherlands, having a half-Greek son, a Polish/Dutch husband!"
"barack_obama14" "Driskm" NA 1460905843 "RT @VistaJake: Exit Barack Hussein Obama enter Donald Trump and we will restore normalcy.. https://t.co/pCfoqs5Kdi" TRUE 0 4 "Drisk" FALSE 36 811 "USA" 2586 1253 FALSE "Adirondack Mountains,Follows Professional Cycling,Follows Sky Cycling Team."
"barack_obama15" "RafaelCaba26" NA 1351302057 ".@HillaryClinton email reveal: Mark Penn suggests she run for Barack Obama's vice... https://t.co/cjcaHD95nI by #anarossina via @c0nvey" FALSE 0 0 "Rafael De La Cruz" FALSE 0 82 "" 68 266 FALSE ""
"barack_obama16" "dailydot" NA 1288813292 "Obama's approval rating jumps to new high as his presidency enters its twilight: https://t.co/d8H16P2NTq https://t.co/LJQFAkoJ15" FALSE 13 3 "The Daily Dot" FALSE 3463 276016 "Online/IRL" 17785 18584 TRUE "Bringing you the best and worst of the Internet since 2011. Tweets by @dailydot editors and Realtime Social Editor @alykeves"
"barack_obama17" "Marlins16Champs" NA 1246419025 "RT @curtismharris: Shit, imagine if Barack Obama ever said anything close to \"grab them by the pussy\"? https://t.co/MVAYBcJw3T" TRUE 0 5 "estainer pineiro" FALSE 19 289 "" 17295 638 FALSE ""
"barack_obama18" "prince19582016" NA 1461329674 "RT @elzbelz3: ... and oh boy was he cool! Love us some @prince Ì†ΩÌ≤úPlease keep signing &amp; sharing.. https://t.co/51dBQjRqox #purplefamily #Pais‚Ä¶" TRUE 0 6 "Prince 58 - Eternity" FALSE 38 1539 "Oakland, MI" 34176 2660 FALSE "Remember Dr. Prince Rogers Nelson
June 7, 1958 ~ April 21, 2016
#MusicFreedom #PureClass #ClassAct
#Love4OneAnother Ì†ΩÌ≤ú‚ù£
https://t.co/PkLrfz2FsM"
"barack_obama19" "JonWeingartner" NA 1329596878 "RT @brithume: .@krauthammer on the crumbling pillars of the Obama presidency. Don't miss --&gt;  https://t.co/LYBHunLKhH" TRUE 0 450 "Jonathan Weingartner" FALSE 55 273 "" 2237 245 FALSE ""
"barack_obama20" "thereafterish" NA 1203965975 "I just found out that Barack Obama's Twitter team follows me. HOLY SH*T. Coolest part of my week. https://t.co/Cq6xOSzmFy" FALSE 0 0 "Mae Lu" FALSE 108 1034 "Honolulu, Hawaii, USA" 1205 194 FALSE "//HONOLULU. Recovering So Californian. 30 Something. Granola. Sunset chaser, happiness seeker. I'm in love with my life. How about you?"
"barack_obama21" "keemkza" FALSE 1285024509 "RT @AngryBlkManDC: Imagine if Donald Trump had said all those things, but looked like Barack Obama....." TRUE 0 33 "Radio Rakeem" FALSE 7 505 "" 78 481 FALSE "I live. I die. I live again"
"barack_obama22" "JoshuaDaCat" NA 1292495466 "RT @NatCounterPunch: Barack Obama won the 2009 Nobel Peace Prize. Seven years later, it seems grotesque. https://t.co/OS3x6DmH04 https://t.‚Ä¶" TRUE 0 125 "Joshua Raoul Whittle" FALSE 382 1051 "Hobart, Australia" 15656 1608 FALSE "Geography & social theory nerd, leftist, aspiring writer, news junkie. A heady mix of news, ideas & a few funny pictures. RTs & follows ‚â† endorsements."
"barack_obama23" "vishalgaurav79" NA 1359793035 "Barack Obama Announces Lifting Of US Sanctions On Myanmar https://t.co/t7xhiTyEt7" FALSE 0 0 "Vishal" FALSE 29 55 "" 52 30 FALSE ""
"barack_obama24" "WeeklySpoon" NA 1400430411 "Daily Signal: 7 Big Judicial Setbacks to Obama‚Äôs Executive Overreach: Much of President Barack Obama‚Äôs ... https://t.co/Aj4vugt3lI #tcot" FALSE 0 0 "The Weekly Spoon" FALSE 56 1106 "Washington, DC" 1753 1908 FALSE "The Weekly Spohn is a Conservative political column on https://t.co/OVTCTgc1Kb For 24 hour news updates please follow @CommDigiNews !!"
"barack_obama25" "Obamaupdate200" NA 1332627299 "President Obama casts early vote in Chicago between fundraisers - Chicago Tribune https://t.co/UbTLOVaBla" FALSE 0 0 "Obama update" FALSE 22 3491 "" 0 3777 FALSE "iYour source for the latest news on Barack Obama"
"barack_obama26" "darwinislaughin" NA 1342964514 "RT @NatShupe: Barack Obama is the only president is US history to never achieve a year of 3% GDP growth. 

This will continue with Hillary‚Ä¶" TRUE 0 561 "darwinislaughing@u" FALSE 10 264 "" 2038 432 FALSE "Trump, Conservative, Patriotic, Family Man."
"barack_obama27" "DrSyedKSibtain" NA 1335940956 "@sharanpatil143 @Mushahid \"Barack Obama 'deliberately snubbed' by Chinese in chaotic arrival at G20\" https://t.co/9CSuAR0syP" FALSE 0 0 "Syed K Sibtain" FALSE 0 57 "Birmingham, England" 567 210 FALSE ""
"barack_obama28" "bobofseattle" NA 1229490201 "RT @GeorgiaLogCabin: Obama's failed legacy https://t.co/AFCax0FfN0" TRUE 0 2 "bobofkake" FALSE 216 1303 "kake" 211 1302 FALSE "Retired fisherman"
"barack_obama29" "MzRemi215" NA 1249176015 "game wouldve been ova! RT @AngryBlkManDC: Imagine if Donald Trump had said all those things, but looked like Barack Obama....." FALSE 0 0 "Tasha" FALSE 24 613 "Chilligan Island" 64 440 FALSE "Co-host for @E_ZEERadio /Eagles Fan /Philly Girl with that Southern Hospitality...I'm just here to laugh!!!!"
"barack_obama30" "TipPDX" NA 1237245901 "RT @curtismharris: Shit, imagine if Barack Obama ever said anything close to \"grab them by the pussy\"? https://t.co/MVAYBcJw3T" TRUE 0 5 "Pro Tip" FALSE 36 374 "The banks of the Willamette" 1694 297 FALSE "Whipping out that Mexican thing"
"barack_obama31" "Mocha_sushii" NA 1382926224 "RT @theonlyadult: Barack Obama. https://t.co/nidSEuOxME" TRUE 0 468 "IYANNA, THE GIANT‚ú®" FALSE 2 470 "Dirty Jersey " 2026 671 FALSE "i make music | Instagram : @i.Thegiant"
"barack_obama32" "Bcldecor" NA 1452980311 "RT @GoogleSniper8A: Barack Obama Legacy: Obamacare Failure &amp; Aleppo Disaster | National Review https://t.co/8na7GkcQqw #conservative" TRUE 0 1 "Betnie" FALSE 13 150 "Myrtle Beach, SC" 4203 374 FALSE "A wife, mom of three sons, and a 5th grade teacher. Trump supporter Scared of what is happening to our country.  Evil Hillary must not be president!"
"barack_obama33" "businessthrill" NA 1469818884 "U.S. formally points finger at Russians over hacking https://t.co/EpREeuB10u Trump's friend is helping him out." FALSE 0 0 "David Martin" FALSE 6 28 "" 753 280 FALSE "Business As Usual"
"barack_obama34" "otiliapay95" NA 1439080025 "Jay-Z states he has Barack Obama's cell number of speed dial. #newsagentsmovies https://t.co/10IDKNPBdw" FALSE 0 0 "otilia cajas" FALSE 4 50 "USA" 29 274 FALSE ""
"barack_obama35" "FritoBandita" NA 1248578393 "RT @WendyMolyneux: \"In the unlikely story of America, there has never been anything false about hope.\" -Barack Obama

\"Grab them by the pus‚Ä¶" TRUE 0 89 "Alyssa" FALSE 0 44 "Tejas" 185 79 FALSE "5th grade teacher. Wannabe world traveler."
"barack_obama36" "desfinnell" NA 1333170779 "RT @AngryBlkManDC: Imagine if Donald Trump had said all those things, but looked like Barack Obama....." TRUE 0 33 "La Kuroto Mekishiko" FALSE 10 317 "" 135 425 FALSE "insert witty phrase here"
"barack_obama37" "doraemonlrh" NA 1378792640 "RT @antoniodelotero: happy anniversary to barack and michelle obama Ì†ΩÌ≤ì https://t.co/6AitoN0RzH" TRUE 0 736 "spooky hulz" FALSE 28 2761 "" 46032 1183 FALSE "''I even gave him a hug and told him not to worry because I knew he‚Äôd be fine''-L.T"
"barack_obama38" "PuckingHockey" NA 1296799828 "Crosby is a great guy. And a great hockey player.  https://t.co/rDP5jIwaOa" FALSE 0 0 "Pucking Hockey ‚Ñ¢" FALSE 45 8587 "United States" 1376 622 FALSE "Documented NHL Hockey Predictions Since 2010. Confirmed NHL Starting Goalies"
"barack_obama39" "allinonesgnews" NA 1400468294 "US President Barack Obama announces the lifting of sanctions on Myanmar https://t.co/XAujw350Uq #abcnews" FALSE 0 0 "Rubby Lim" FALSE 452 910 "Singapore" 0 9 FALSE ""
"barack_obama40" "xoxoxMinnie" NA 1295235417 "Damn Barack Obama fine" FALSE 1 0 "Minnie Ì†ΩÌ≤ã" FALSE 59 4771 "Chicago, IL" 1828 584 FALSE "Juke parties & Hennessy 

SC: callmelolaaaa"
"barack_obama41" "Ginlefebvre" NA 1320363421 "RT @NubianAwakening: Barack Obama: ‚ÄòI‚Äôm Not Overconfident‚Äô That Hillary Clinton Is Going To Win #NeverHillary https://t.co/crDvLSN7Km via @‚Ä¶" TRUE 0 76 "ginette Lefebvre" FALSE 258 4358 "canada" 20004 4081 FALSE "Just because I am there for all doesn't mean you can take me for granted......"
"barack_obama42" "rosebby6" NA 1446645855 "RT @foxandfriends: .@brunelldonald: We've given 8 years under Barack Obama and the promises from the Democratic party never came https://t.‚Ä¶" TRUE 0 1128 "Rose ash" FALSE 0 19 "" 539 46 FALSE ""
"barack_obama43" "GOPTejana" NA 1252823146 "*
Bill Clinton=serial rapist.Barack Obama=son of a prostitute.Donald Trump=rapist of a 13 year old girl. Where is this country headed?" FALSE 0 0 "EX-GOP-TEJANA" FALSE 59 1995 "San Antonio, Texas" 3869 920 FALSE "Jesus,devoted wife & mother-CONSTITUTIONAL CONSERVATIVE-history/law educator, #cruzcrew for life! Just a big ball of sarcastic sunshine! #voteyourconscience"
"barack_obama44" "JoGonx" NA 1452645534 "RT @AngryBlkManDC: Imagine if Donald Trump had said all those things, but looked like Barack Obama....." TRUE 0 33 "JoAnn" FALSE 1 601 "where I need to be" 3570 1863 FALSE "Animal lover. Political, tv, movie & book junkie-always looking for a fix.  No lists plz!! fantasy football champ!Ì†ºÌøÜ Ì†ºÌøàDem Boyz. Ì†ºÌøàGo Irish!!! Ì†ºÌøà‚òò"
"barack_obama45" "tx_blue_dot" FALSE 1457789392 "RT @AngryBlkManDC: Imagine if Donald Trump had said all those things, but looked like Barack Obama....." TRUE 0 33 "Texas Blue Dot" FALSE 59 976 "" 41558 1319 FALSE "Lifelong Democrat and proud, unapologetic Obama supporter fighting to turn Texas blue."
"barack_obama46" "triggerdosaurus" NA 1463737698 "RT @aztrosist: RT THIS TO 5 OF YOUR CLOSEST FRIENDS OR ELSE BARACK OBAMA WILL WHISPER SWEET NOTHINGS INTO YOUR EAR 2NITE WHILE YOU'RE ASLEE‚Ä¶" TRUE 0 49 "hernia.net" FALSE 1 28 "Melbourne, Victoria" 3229 98 FALSE "You've activated my trap card"
"barack_obama47" "ejsiro" NA 1257791091 "RT @AngryBlkManDC: Imagine if Donald Trump had said all those things, but looked like Barack Obama....." TRUE 0 33 "Eric J. Siroka" FALSE 112 2127 "" 11019 1096 FALSE "Cooking up barbecue, politics and all that JAZZ"
"barack_obama48" "Ikan1030" NA 1309806964 "RT @curtismharris: Shit, imagine if Barack Obama ever said anything close to \"grab them by the pussy\"? https://t.co/MVAYBcJw3T" TRUE 0 5 "Ileana" FALSE 15 314 "Miami, FL. " 5372 440 FALSE "#305"
"barack_obama49" "EllisKempe" NA 1350224838 "RT @jonfavs: Everything I learned about speechwriting for Barack Obama I learned from Bill Ayers. https://t.co/OYu4vhrpBx" TRUE 0 107 "Diego Durant" FALSE 1 286 "" 186 445 FALSE ""
"barack_obama50" "mary44614" NA 1451791704 "RT @NubianAwakening: Barack Obama: ‚ÄòI‚Äôm Not Overconfident‚Äô That Hillary Clinton Is Going To Win #NeverHillary https://t.co/crDvLSN7Km via @‚Ä¶" TRUE 0 76 "Mary R" FALSE 101 849 "SoCal" 9625 1130 FALSE "Navy vet, married to Navy WO (ret.), proud Wisconsin native. Oh and btw, all in for TRUMP...."
